기관명,제목,분류,URL,이미지URL,시작일자,종료일자,주소,시간,비용,전화번호,주최기관명,홈페이지URL,작성일자
경기문화재단,일상 속 영상 크리에이터가 되어볼까! 수미C 미디어교육,교육,https://ggc.ggcf.kr/cultureEvents/view/65d3fbaaea105c99048c072f,https://ggc.ggcf.kr/uploadimg/2023/file/8748e7511708333495094_1708391305136.jpeg,2024-03-12,2024-05-24,,,,"수원문화재단, 수원시미디어센터","수원문화재단, 수원시미디어센터",https://www.swmedia.or.kr/edu/list.do?bdRoom=1,2024-02-20
경기문화재단,미디어 어드벤처 : 대한독립,전시,https://ggc.ggcf.kr/cultureEvents/view/65cdf71b2b2e37160e36d31f,https://ggc.ggcf.kr/uploadimg/2023/file/[미디어 어드벤처] 홍보물 포스터_1707996949706.jpg,2024-02-17,2024-02-25,,10:00 ? 17:00,무료관람,카카오톡 채널 문의 https://pf.kakao.com/_aHYIG,헤이만두컴퍼니㈜,https://heymandoo.com/,2024-02-15
경기문화재단,김민정《사실들 ??? ????》,전시,https://ggc.ggcf.kr/cultureEvents/view/65af77407e646f255920a159,https://ggc.ggcf.kr/uploadimg/2023/file/포스터_1705998361845.jpg,2024-01-15,2024-01-28,,11:00-18:00,무료,031-907-3380,고양시청 문화예술과,https://haeumsaedeul.modoo.at/?link=svagcnvr,2024-01-23
경기문화재단,"국립농업박물관 개관 1주년 기념 기획전 <남겨진, 남겨질>",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e25a68e86167917b6c4b,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632344162.PNG,2023-12-12,2024-03-03,,화-일 오전 10시 ~ 오후 18시 *매주 월 휴관,무료 관람,031-324-9114,국립농업박물관,namuk.or.kr,2024-01-19
경기문화재단,"수장고 산책: 아무튼, 동물!",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e19268e86167917b6c4a,https://ggc.ggcf.kr/uploadimg/2023/file/33_1705632145483.PNG,2023-12-01,2024-02-25,,화-일 오전 10시~ 오후 18시 *매주 월. 설날 당일 휴관,무료,031-580-5800,국립민속박물관 파주,nfm.go.kr/paju/storage/display/1251,2024-01-19
경기문화재단,새해맞이 3인전,전시,https://ggc.ggcf.kr/cultureEvents/view/65a9dfb868e86167917b6c48,https://ggc.ggcf.kr/uploadimg/2023/file/art_17036828962182_343bf3_1705631670540.jpg,2023-12-15,2024-01-30,,화-일 오전 10시 30분 ~ 오후 18시 30분 *매주 월 휴관,무료 관람,0507-1498-1184,,,2024-01-19
경기문화재단,개관 12주년 기념 <e.想세계_낯선 정원>,전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e3de68e86167917b6c4c,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632630333.jpg,2023-11-24,2024-02-25,,화-일 오전 10시 ~ 오후 6시 *매주 월 휴관,"성인 1천원, 청소년 7백원, 어린이 5백원 등",031-775-8518,양평군립미술관,ymuseum.org,2024-01-19
경기문화재단,"국립농업박물관 개관 1주년 기념 기획전 <남겨진, 남겨질>",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e25a68e86167917b6c4b,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632344162.PNG,2023-12-12,2024-03-03,,화-일 오전 10시 ~ 오후 18시 *매주 월 휴관,무료 관람,031-324-9114,국립농업박물관,namuk.or.kr,2024-01-19
경기문화재단,"수장고 산책: 아무튼, 동물!",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e19268e86167917b6c4a,https://ggc.ggcf.kr/uploadimg/2023/file/33_1705632145483.PNG,2023-12-01,2024-02-25,,화-일 오전 10시~ 오후 18시 *매주 월. 설날 당일 휴관,무료,031-580-5800,국립민속박물관 파주,nfm.go.kr/paju/storage/display/1251,2024-01-19
경기문화재단,개관 12주년 기념 <e.想세계_낯선 정원>,전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e3de68e86167917b6c4c,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632630333.jpg,2023-11-24,2024-02-25,,화-일 오전 10시 ~ 오후 6시 *매주 월 휴관,"성인 1천원, 청소년 7백원, 어린이 5백원 등",031-775-8518,양평군립미술관,ymuseum.org,2024-01-19
경기문화재단,"국립농업박물관 개관 1주년 기념 기획전 <남겨진, 남겨질>",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e25a68e86167917b6c4b,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632344162.PNG,2023-12-12,2024-03-03,,화-일 오전 10시 ~ 오후 18시 *매주 월 휴관,무료 관람,031-324-9114,국립농업박물관,namuk.or.kr,2024-01-19
경기문화재단,"수장고 산책: 아무튼, 동물!",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e19268e86167917b6c4a,https://ggc.ggcf.kr/uploadimg/2023/file/33_1705632145483.PNG,2023-12-01,2024-02-25,,화-일 오전 10시~ 오후 18시 *매주 월. 설날 당일 휴관,무료,031-580-5800,국립민속박물관 파주,nfm.go.kr/paju/storage/display/1251,2024-01-19
경기문화재단,새해맞이 3인전,전시,https://ggc.ggcf.kr/cultureEvents/view/65a9dfb868e86167917b6c48,https://ggc.ggcf.kr/uploadimg/2023/file/art_17036828962182_343bf3_1705631670540.jpg,2023-12-15,2024-01-30,,화-일 오전 10시 30분 ~ 오후 18시 30분 *매주 월 휴관,무료 관람,0507-1498-1184,,,2024-01-19
경기문화재단,"국립농업박물관 개관 1주년 기념 기획전 <남겨진, 남겨질>",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e25a68e86167917b6c4b,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632344162.PNG,2023-12-12,2024-03-03,,화-일 오전 10시 ~ 오후 18시 *매주 월 휴관,무료 관람,031-324-9114,국립농업박물관,namuk.or.kr,2024-01-19
경기문화재단,개관 12주년 기념 <e.想세계_낯선 정원>,전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e3de68e86167917b6c4c,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632630333.jpg,2023-11-24,2024-02-25,,화-일 오전 10시 ~ 오후 6시 *매주 월 휴관,"성인 1천원, 청소년 7백원, 어린이 5백원 등",031-775-8518,양평군립미술관,ymuseum.org,2024-01-19
경기문화재단,"국립농업박물관 개관 1주년 기념 기획전 <남겨진, 남겨질>",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e25a68e86167917b6c4b,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632344162.PNG,2023-12-12,2024-03-03,,화-일 오전 10시 ~ 오후 18시 *매주 월 휴관,무료 관람,031-324-9114,국립농업박물관,namuk.or.kr,2024-01-19
경기문화재단,"수장고 산책: 아무튼, 동물!",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e19268e86167917b6c4a,https://ggc.ggcf.kr/uploadimg/2023/file/33_1705632145483.PNG,2023-12-01,2024-02-25,,화-일 오전 10시~ 오후 18시 *매주 월. 설날 당일 휴관,무료,031-580-5800,국립민속박물관 파주,nfm.go.kr/paju/storage/display/1251,2024-01-19
경기문화재단,개관 12주년 기념 <e.想세계_낯선 정원>,전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e3de68e86167917b6c4c,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632630333.jpg,2023-11-24,2024-02-25,,화-일 오전 10시 ~ 오후 6시 *매주 월 휴관,"성인 1천원, 청소년 7백원, 어린이 5백원 등",031-775-8518,양평군립미술관,ymuseum.org,2024-01-19
경기문화재단,"국립농업박물관 개관 1주년 기념 기획전 <남겨진, 남겨질>",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e25a68e86167917b6c4b,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632344162.PNG,2023-12-12,2024-03-03,,화-일 오전 10시 ~ 오후 18시 *매주 월 휴관,무료 관람,031-324-9114,국립농업박물관,namuk.or.kr,2024-01-19
경기문화재단,"수장고 산책: 아무튼, 동물!",전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e19268e86167917b6c4a,https://ggc.ggcf.kr/uploadimg/2023/file/33_1705632145483.PNG,2023-12-01,2024-02-25,,화-일 오전 10시~ 오후 18시 *매주 월. 설날 당일 휴관,무료,031-580-5800,국립민속박물관 파주,nfm.go.kr/paju/storage/display/1251,2024-01-19
경기문화재단,개관 12주년 기념 <e.想세계_낯선 정원>,전시,https://ggc.ggcf.kr/cultureEvents/view/65a9e3de68e86167917b6c4c,https://ggc.ggcf.kr/uploadimg/2023/file/34_1705632630333.jpg,2023-11-24,2024-02-25,,화-일 오전 10시 ~ 오후 6시 *매주 월 휴관,"성인 1천원, 청소년 7백원, 어린이 5백원 등",031-775-8518,양평군립미술관,ymuseum.org,2024-01-19
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,박신양작가 기획초대전 <제 4의 벽>,전시,https://ggc.ggcf.kr/cultureEvents/view/6590cc099406f4ba0d234777,https://ggc.ggcf.kr/uploadimg/2023/file/711_1703988241288.png,2023-12-19,2024-04-30,,평일 오전 11시 ~ 오후 7시 *누리집 확인,문의,031-647-3359,mM아트센터,mmartcenter.com,2023-12-31
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,작가의 방 <Clouds Spectrum클라우즈 스펙트럼>,전시,https://ggc.ggcf.kr/cultureEvents/view/65852c28fcfcc38b3585693c,https://ggc.ggcf.kr/uploadimg/2023/file/704_1703226342693.png,2023-12-19,2024-05-05,,,무료 관람,1577-2600,"경기문화재단, 인천국제공항공사",,2023-12-22
경기문화재단,2023 한옥마을 문화예술교육 성과전시 <한옥의 일상>,전시,https://ggc.ggcf.kr/cultureEvents/view/657e5e1f7150638824d436c5,https://ggc.ggcf.kr/uploadimg/2023/file/684_1702780437169.jpg,2023-12-15,2024-01-31,,"오전 10시 ~ 오후 6시 / 매주 토, 일 휴무",무료,031-996-6837,김포문화재단,gcf.or.kr,2023-12-17
경기문화재단,2023 김포아트빌리지 한옥마을 겨울 전시 <수묵명상>,전시,https://ggc.ggcf.kr/cultureEvents/view/657e5fc67150638824d436c8,https://ggc.ggcf.kr/uploadimg/2023/file/687_1702780827395.jpg,2023-12-15,2024-02-29,,오전 10시 ~ 오후 6시 / 주말 및 고휴일 휴무,무료,031-996-6836,,gcf.or.kr,2023-12-17
경기문화재단,2023 김포아트빌리지 한옥마을 겨울 전시 <수묵명상>,전시,https://ggc.ggcf.kr/cultureEvents/view/657e5fc67150638824d436c8,https://ggc.ggcf.kr/uploadimg/2023/file/687_1702780827395.jpg,2023-12-15,2024-02-29,,오전 10시 ~ 오후 6시 / 주말 및 고휴일 휴무,무료,031-996-6836,김포문화재단,gcf.or.kr,2023-12-17
경기문화재단,2023 김포아트빌리지 한옥마을 겨울 전시 <수묵명상>,전시,https://ggc.ggcf.kr/cultureEvents/view/657e5fc67150638824d436c8,https://ggc.ggcf.kr/uploadimg/2023/file/687_1702780827395.jpg,2023-12-15,2024-02-29,,오전 10시 ~ 오후 6시 / 주말 및 고휴일 휴무,무료,031-996-6836,,gcf.or.kr,2023-12-17
경기문화재단,2023 김포아트빌리지 한옥마을 겨울 전시 <수묵명상>,전시,https://ggc.ggcf.kr/cultureEvents/view/657e5fc67150638824d436c8,https://ggc.ggcf.kr/uploadimg/2023/file/687_1702780827395.jpg,2023-12-15,2024-02-29,,오전 10시 ~ 오후 6시 / 주말 및 고휴일 휴무,무료,031-996-6836,,gcf.or.kr,2023-12-17
경기문화재단,2023 한옥마을 문화예술교육 성과전시 <한옥의 일상>,전시,https://ggc.ggcf.kr/cultureEvents/view/657e5e1f7150638824d436c5,https://ggc.ggcf.kr/uploadimg/2023/file/684_1702780437169.jpg,2023-12-15,2024-01-31,,"오전 10시 ~ 오후 6시 / 매주 토, 일 휴무",무료,031-996-6837,김포문화재단,gcf.or.kr,2023-12-17
경기문화재단,2023 김포아트빌리지 한옥마을 겨울 전시 <수묵명상>,전시,https://ggc.ggcf.kr/cultureEvents/view/657e5fc67150638824d436c8,https://ggc.ggcf.kr/uploadimg/2023/file/687_1702780827395.jpg,2023-12-15,2024-02-29,,오전 10시 ~ 오후 6시 / 주말 및 고휴일 휴무,무료,031-996-6836,,gcf.or.kr,2023-12-17
경기문화재단,2023 김포아트빌리지 한옥마을 겨울 전시 <수묵명상>,전시,https://ggc.ggcf.kr/cultureEvents/view/657e5fc67150638824d436c8,https://ggc.ggcf.kr/uploadimg/2023/file/687_1702780827395.jpg,2023-12-15,2024-02-29,,오전 10시 ~ 오후 6시 / 주말 및 고휴일 휴무,무료,031-996-6836,,gcf.or.kr,2023-12-17
경기문화재단,"과천시립교향악단 콘서트시리즈 1 신년음악회 ""음악의 기쁨""  공연일자	2",공연,https://ggc.ggcf.kr/cultureEvents/view/657bdce21899b22af18b8263,https://ggc.ggcf.kr/uploadimg/2023/file/666_1702616288774.jpg,2024-01-26,2024-01-26,,오후 7시 30분,전석 1만원,02-2009-9762,"과천시 / 과천시립예술단, 과천문화재단",gcart.or.kr,2023-12-15
경기문화재단,가회민화박물관 소장품 <민화원색(民畵原色)> 특별전,전시,https://ggc.ggcf.kr/cultureEvents/view/657bf6e81899b22af18b8272,https://ggc.ggcf.kr/uploadimg/2023/file/680_1702622921772.PNG,2024-01-13,2024-02-18,,오전 10시 ~ 오후 6시 *누리집 휴관일 확인,무료,031-828-5826,"의정부문화재단 / 의정부문화재단, 가희민화박물관",uac.or.kr,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,"기업열전 <오늘, 요리하는 새미가 있다>",전시,https://ggc.ggcf.kr/cultureEvents/view/657bdf5f1899b22af18b8266,https://ggc.ggcf.kr/uploadimg/2023/file/669_1702616926396.jpg,2023-12-08,2024-02-06,,"오전 9시 ~ 오후 6시 *매주 월요일, 1월1일, 설날 휴관",무료,031-633-9734,"이천시, 이천문화재단 / 이천문화재단, 샘표",,2023-12-15
경기문화재단,2023 경기 시각예술 성과발표전 생생화화:生生化化 <아슬아슬아슬: 경계에 발딛기>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be7041899b22af18b826b,https://ggc.ggcf.kr/uploadimg/2023/file/674_1702618882236.jpg,2023-12-15,2024-01-28,,"오전 10시 ~ 오후 5시 *매주 월요일, 1월 1일, 설날 당일 휴관",무료,032-321-3901,"경기도, 경기문화재단, 부천문화재단-부천아트벙커B39",,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,가회민화박물관 소장품 <민화원색(民畵原色)> 특별전,전시,https://ggc.ggcf.kr/cultureEvents/view/657bf6e81899b22af18b8272,https://ggc.ggcf.kr/uploadimg/2023/file/680_1702622921772.PNG,2024-01-13,2024-02-18,,오전 10시 ~ 오후 6시 *누리집 휴관일 확인,무료,031-828-5826,"의정부문화재단 / 의정부문화재단, 가희민화박물관",uac.or.kr,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,"기업열전 <오늘, 요리하는 새미가 있다>",전시,https://ggc.ggcf.kr/cultureEvents/view/657bdf5f1899b22af18b8266,https://ggc.ggcf.kr/uploadimg/2023/file/669_1702616926396.jpg,2023-12-08,2024-02-06,,"오전 9시 ~ 오후 6시 *매주 월요일, 1월1일, 설날 휴관",무료,031-633-9734,"이천시, 이천문화재단 / 이천문화재단, 샘표",,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
경기문화재단,경기도자미술관 소장품상설전 <현대도예-오디세이>,전시,https://ggc.ggcf.kr/cultureEvents/view/657be9c61899b22af18b826f,https://ggc.ggcf.kr/uploadimg/2023/file/677_1702619573438.jpg,2023-11-24,2027-01-10,,"오전 10시 ~ 오후 6시 *매주 월요일, 1월 1일, 추석, 설날 휴관","성인 3천원, 초등, 청소년, 군인 2천원 / 경기도민 1천원",031-631-6501,"경기도 / 한국도자재단, 경기도자미술관",kocef.org,2023-12-15
